timestamp;host;porta;unit_id;funcao;endereco;quantidade;status;codigo_excecao;registros;int16;requisicao_hex;resposta_hex;erro
2026-08-08T02:09:11.375-03:00;192.168.0.250;502;1;3;6402;1;EXCECAO;2;[];;00 93 00 00 00 06 01 03 19 02 00 01;00 93 00 00 00 03 01 83 02;
2026-08-08T02:09:11.389-03:00;192.168.0.250;502;1;3;6403;1;EXCECAO;2;[];;00 94 00 00 00 06 01 03 19 03 00 01;00 94 00 00 00 03 01 83 02;
2026-08-08T02:09:11.397-03:00;192.168.0.250;502;1;3;6404;1;EXCECAO;2;[];;00 95 00 00 00 06 01 03 19 04 00 01;00 95 00 00 00 03 01 83 02;
2026-08-08T02:09:11.406-03:00;192.168.0.250;502;1;3;6405;1;EXCECAO;2;[];;00 96 00 00 00 06 01 03 19 05 00 01;00 96 00 00 00 03 01 83 02;
2026-08-08T02:09:11.413-03:00;192.168.0.250;502;1;3;6406;1;EXCECAO;2;[];;00 97 00 00 00 06 01 03 19 06 00 01;00 97 00 00 00 03 01 83 02;
2026-08-08T02:09:11.419-03:00;192.168.0.250;502;1;3;6407;1;EXCECAO;2;[];;00 98 00 00 00 06 01 03 19 07 00 01;00 98 00 00 00 03 01 83 02;
2026-08-08T02:09:11.427-03:00;192.168.0.250;502;1;3;6408;1;EXCECAO;2;[];;00 99 00 00 00 06 01 03 19 08 00 01;00 99 00 00 00 03 01 83 02;
2026-08-08T02:09:11.434-03:00;192.168.0.250;502;1;3;6409;1;EXCECAO;2;[];;00 9A 00 00 00 06 01 03 19 09 00 01;00 9A 00 00 00 03 01 83 02;
2026-08-08T02:09:11.442-03:00;192.168.0.250;502;1;3;6410;1;EXCECAO;2;[];;00 9B 00 00 00 06 01 03 19 0A 00 01;00 9B 00 00 00 03 01 83 02;
2026-08-08T02:09:11.449-03:00;192.168.0.250;502;1;3;6411;1;EXCECAO;2;[];;00 9C 00 00 00 06 01 03 19 0B 00 01;00 9C 00 00 00 03 01 83 02;
2026-08-08T02:09:11.455-03:00;192.168.0.250;502;1;3;6412;1;EXCECAO;2;[];;00 9D 00 00 00 06 01 03 19 0C 00 01;00 9D 00 00 00 03 01 83 02;
2026-08-08T02:09:11.466-03:00;192.168.0.250;502;1;3;6413;1;EXCECAO;2;[];;00 9E 00 00 00 06 01 03 19 0D 00 01;00 9E 00 00 00 03 01 83 02;
2026-08-08T02:09:11.473-03:00;192.168.0.250;502;1;3;6414;1;EXCECAO;2;[];;00 9F 00 00 00 06 01 03 19 0E 00 01;00 9F 00 00 00 03 01 83 02;
2026-08-08T02:09:11.484-03:00;192.168.0.250;502;1;3;6415;1;EXCECAO;2;[];;00 A0 00 00 00 06 01 03 19 0F 00 01;00 A0 00 00 00 03 01 83 02;
